-0.05798449	-0.01245516	0.9982384	0.00355007
-0.11366	0.7181236	0.6865711	0
0	0.6600003	1	0.5
-0.9832486	0	-0.4468413	1622.062
0.004161474	1.921009	-0.009157084	-89.56374
-0.4137498	0.005236164	0.9104326	-449.0316
-0.4137325	0.005235945	0.9103947	-448.7629
1181.746	48.97166	1029.7	260.9988
0.25	6000	0.0001666667	0.9599311
-0.6524312	0.1812063	-0.2975422	1069.118
0.2308352	0.3289338	-0.3058363	28.06805
0.001070764	-0.006765278	-0.006468029	5.753821
0	0	0	1
1805	1015	0.0005540166	0.0009852217
0	0.016	-0.0003571429	0.5357143
1180.298	47.48998	1032.886	0
-0.11366	0.7181236	0.6865711	0
0	0.6600003	1	0.5
1181.746	48.97166	1029.7	260.9988
0.25	6000	0.0001666667	0.9599311
0	0.6600003	1	0.5
13.51172	11.5179	9.20715	0
-0.11366	0.7181236	0.6865711	1
0.9999999	0.9999999	0.9999999	9.809089E-45
0.05	0.2142958	0.4285888	0.6811707
0.04736615	0.6120656	0.006309574	0.5
1	1	1	0
1180.298	47.48998	1032.886	50
1805	1015	0.0005540166	0.0009852217
0.5773502	0.5773502	0.5773502	0.6515582
0	0	0	0.6515584
-0.9832486	0	-0.4468413	1622.062
0.004161474	1.921009	-0.009157084	-89.56374
-0.4137498	0.005236164	0.9104326	-449.0316
-0.4137325	0.005235945	0.9103947	-448.7629
0	0	0	2
0.3	0.3	1.1	0
0	0	0	0
4.984108E-36	1.556659E-38	1.379695E-39	2.407486E-35
0	0	-0.01256293	8.856206E-43
1.110845E-23	8.870219E-43	4.722942E+20	8.870219E-43
-7.437584E-13	8.856206E-43	1.110878E-23	8.870219E-43
-7.437002E-13	8.856206E-43	2.690493E-43	0
0	0	0	0
0	0	0	0
1.16588E-42	0	3.388803E+25	8.870219E-43
-1	0	0	1312.487
0	1	0	58.0015
0	0	-1	1319.548
0.004161474	1.921009	-0.009157084	-89.56374
-0.4137498	0.005236164	0.9104326	-449.0316
-0.4137325	0.005235945	0.9103947	-448.7629
1181.746	48.97166	1029.7	260.9808
0.25	6000	0.0001666667	0.9599311
-0.6524312	0.1812063	-0.2975422	1069.118
0.2308352	0.3289338	-0.3058363	28.06805
0.001070764	-0.006765278	-0.006468029	5.753821
0	0	0	1
1805	1015	0.0005540166	0.0009852217
0	0.016	-0.0003571429	0.5357143
1180.298	47.48998	1032.886	0
-0.11366	0.7181236	0.6865711	0
0	0.6600003	1	0.5
-0.9832486	0	-0.4468413	1622.062
0.004161474	1.921009	-0.009157084	-89.56374
-0.4137498	0.005236164	0.9104326	-449.0316
-0.4137325	0.005235945	0.9103947	-448.7629
1181.746	48.97166	1029.7	260.9988
0.25	6000	0.0001666667	0.9599311
-0.6524312	0.1812063	-0.2975422	1069.118
0.2308352	0.3289338	-0.3058363	28.06805
0.001070764	-0.006765278	-0.006468029	5.753821
0	0	0	1
1805	1015	0.0005540166	0.0009852217
0	0.016	-0.0003571429	0.5357143
1180.298	47.48998	1032.886	0
-0.11366	0.7181236	0.6865711	0
0	0.6600003	1	0.5
1181.746	48.97166	1029.7	260.9988
